	-87.8940771	41.950691
	-87.8936431	41.950697
	-87.8927641	41.950712
	-87.8927431	41.950995
	-87.8926821	41.951846
	-87.8926631	41.95213
	-87.8927801	41.952645
	-87.8931311	41.954191
	-87.8932321	41.954637
	-87.8904691	41.95472
	-87.8904981	41.955146
	-87.8906031	41.956694
	-87.8906391	41.957211
	-87.8906641	41.957374
	-87.8906841	41.957505
	-87.8907281	41.957799
	-87.8907381	41.957866
	-87.8907461	41.957914
	-87.8907631	41.95803
	-87.8905781	41.958023
	-87.8904611	41.958019
	-87.8903941	41.958017
	-87.8898251	41.957995
	-87.8895571	41.957985
	-87.8892561	41.957974
	-87.8891871	41.957966
	-87.8889801	41.957941
	-87.8889111	41.957934
	-87.8885001	41.957895
	-87.8872671	41.95778
	-87.8868571	41.957742
	-87.8863451	41.957698
	-87.8848091	41.957569
	-87.8842971	41.957526
	-87.8840841	41.957466
	-87.8840281	41.957451
	-87.8835831	41.957326
	-87.8834481	41.957289
	-87.8832361	41.957233
	-87.8827001	41.957209
	-87.8810941	41.957138
	-87.8805591	41.957115
	-87.8805761	41.957388
	-87.8806281	41.958207
	-87.8806461	41.95848
	-87.8806621	41.958879
	-87.8807101	41.960079
	-87.8808885	41.9607639
	-87.8798693	41.9615538
	-87.878732	41.9625989
	-87.877804	41.9638713
	-87.87723	41.965036
	-87.8768491	41.9661409
	-87.8766292	41.9674531
	-87.8767901	41.9687813
	-87.8780776	41.973021
	-87.8618716	41.9733276
	-87.8618011	41.9731811
	-87.861682	41.9729851
	-87.8614488	41.9727172
	-87.8611951	41.972534
	-87.8611581	41.972511
	-87.8610941	41.972458
	-87.8609241	41.972332
	-87.8607591	41.972223
	-87.8605641	41.972095
	-87.8604201	41.97201
	-87.8603751	41.971983
	-87.8600581	41.971819
	-87.8595291	41.971571
	-87.8593521	41.971514
	-87.8593041	41.971506
	-87.8592131	41.971482
	-87.8590211	41.971467
	-87.8587801	41.971462
	-87.8586851	41.971474
	-87.8583571	41.971531
	-87.8581691	41.97156
	-87.8580761	41.971578
	-87.8580241	41.971596
	-87.8579891	41.971609
	-87.8578101	41.971663
	-87.8576391	41.971728
	-87.8573681	41.971877
	-87.8570661	41.972056
	-87.8568311	41.972181
	-87.8566071	41.97229
	-87.8563151	41.972417
	-87.8562711	41.972432
	-87.8560421	41.972488
	-87.8557581	41.972531
	-87.8555641	41.972538
	-87.8555161	41.972534
	-87.8554201	41.972536
	-87.8553731	41.972527
	-87.8551991	41.972465
	-87.8550331	41.972393
	-87.8548911	41.972296
	-87.8546751	41.972106
	-87.8543841	41.971823
	-87.8543381	41.97176
	-87.8543001	41.971695
	-87.8542141	41.971568
	-87.8541631	41.971468
	-87.8541501	41.971434
	-87.8541231	41.971329
	-87.8541021	41.971224
	-87.8540991	41.971153
	-87.8541051	41.971046
	-87.8541161	41.970975
	-87.8541971	41.97066
	-87.8542251	41.970593
	-87.8542321	41.970557
	-87.8542571	41.970489
	-87.8544891	41.970024
	-87.8548571	41.969254
	-87.8549851	41.968949
	-87.8550381	41.968774
	-87.8550621	41.968669
	-87.8550691	41.968607
	-87.8551071	41.968315
	-87.8551201	41.968244
	-87.8551211	41.968137
	-87.8551171	41.968102
	-87.8550401	41.967787
	-87.8548871	41.9673
	-87.8548311	41.96709
	-87.8547781	41.9667
	-87.8547721	41.966486
	-87.8547831	41.966415
	-87.8548411	41.966138
	-87.8548711	41.965993
	-87.8550381	41.965659
	-87.8552461	41.965279
	-87.8552561	41.965263
	-87.8554501	41.964975
	-87.8555561	41.964855
	-87.8556511	41.964732
	-87.8556931	41.964668
	-87.8557101	41.964634
	-87.8557201	41.964599
	-87.8557621	41.964497
	-87.8557961	41.96432
	-87.8557811	41.964036
	-87.8556331	41.963043
	-87.8556401	41.962829
	-87.8556801	41.96269
	-87.8556941	41.96262
	-87.8557051	41.9626
	-87.8558081	41.962425
	-87.8558801	41.962333
	-87.8559851	41.962213
	-87.8561271	41.962029
	-87.8562441	41.961817
	-87.8562651	41.961785
	-87.8563331	41.961652
	-87.8563731	41.961587
	-87.8564581	41.961421
	-87.8564801	41.961368
	-87.8566201	41.961046
	-87.8568181	41.960683
	-87.8570461	41.96029
	-87.8571651	41.960096
	-87.8572031	41.960028
	-87.8572781	41.959899
	-87.8574471	41.959583
	-87.8576291	41.959241
	-87.8577191	41.959072
	-87.8580191	41.958664
	-87.8581041	41.958536
	-87.8582621	41.958277
	-87.8582651	41.95827
	-87.8583341	41.958145
	-87.8584571	41.957934
	-87.8586781	41.957556
	-87.8587351	41.957498
	-87.8588001	41.957449
	-87.8588011	41.957444
	-87.8588451	41.957273
	-87.8588721	41.957097
	-87.8588841	41.956954
	-87.8588641	41.956777
	-87.8588021	41.956495
	-87.8586451	41.956159
	-87.8585081	41.955931
	-87.8583991	41.955772
	-87.8583861	41.955756
	-87.8582241	41.955559
	-87.8581691	41.9555
	-87.8580021	41.955372
	-87.8579541	41.955338
	-87.8537941	41.955554
	-87.8531801	41.955586
	-87.8529681	41.955596
	-87.852755	41.955607
	-87.8527501	41.955551
	-87.8527441	41.955486
	-87.8527011	41.955351
	-87.8526471	41.955249
	-87.8525331	41.955086
	-87.8524471	41.95499
	-87.8523541	41.954913
	-87.8522261	41.95484
	-87.8521771	41.954813
	-87.8520341	41.954757
	-87.8517171	41.954675
	-87.8515931	41.954643
	-87.8514651	41.95461
	-87.8513491	41.954591
	-87.8512968	41.9545916
	-87.8512481	41.954595
	-87.8511753	41.9546072
	-87.8510921	41.954634
	-87.8509311	41.954636
	-87.8497331	41.954831
	-87.8474381	41.955205
	-87.8475501	41.953895
	-87.8476541	41.952686
	-87.8477651	41.951676
	-87.8540081	41.951334
	-87.8541171	41.951328
	-87.8541841	41.951184
	-87.8542091	41.951115
	-87.8543921	41.950713
	-87.8545691	41.950259
	-87.8545791	41.950235
	-87.8546381	41.950099
	-87.8546571	41.950067
	-87.8546871	41.949999
	-87.8548051	41.949766
	-87.8548331	41.949698
	-87.8549961	41.949364
	-87.8550781	41.94916
	-87.8551671	41.948814
	-87.8551791	41.94878
	-87.8552231	41.948533
	-87.8552491	41.948284
	-87.8552491	41.948213
	-87.8551661	41.947934
	-87.8550551	41.947737
	-87.8550331	41.947705
	-87.8549661	41.947572
	-87.8547311	41.947027
	-87.8547291	41.947022
	-87.8545951	41.946722
	-87.8545291	41.946588
	-87.8542051	41.945988
	-87.8541571	41.945889
	-87.8539801	41.945557
	-87.8539221	41.945424
	-87.8538321	41.945217
	-87.8537581	41.945085
	-87.8536271	41.944779
	-87.8534201	41.944191
	-87.8533321	41.943988
	-87.8532281	41.943665
	-87.8531761	41.943501
	-87.8530181	41.94307
	-87.8528361	41.942573
	-87.8524831	41.941797
	-87.8524731	41.941774
	-87.8522091	41.941114
	-87.8521641	41.940975
	-87.8521041	41.940729
	-87.8520621	41.940518
	-87.8519201	41.939528
	-87.8518841	41.939424
	-87.8517541	41.939193
	-87.8515251	41.93884
	-87.8514991	41.93881
	-87.8510841	41.938416
	-87.8510501	41.93839
	-87.8510111	41.93837
	-87.8508681	41.938277
	-87.8506721	41.938158
	-87.8505711	41.938096
	-87.8502891	41.937901
	-87.8500701	41.937762
	-87.8499941	41.937718
	-87.8498891	41.937645
	-87.8497781	41.937528
	-87.8496391	41.937341
	-87.8495881	41.937286
	-87.8494951	41.937288
	-87.8494031	41.937291
	-87.8491931	41.937296
	-87.8490621	41.937299
	-87.8488811	41.937304
	-87.8479201	41.937324
	-87.8474851	41.937332
	-87.8465491	41.937351
	-87.8453151	41.937375
	-87.8449051	41.937384
	-87.8444461	41.937395
	-87.8431351	41.937414
	-87.8429821	41.937417
	-87.8403701	41.937472
	-87.8378291	41.937525
	-87.8374621	41.937533
	-87.8360601	41.937559
	-87.8358091	41.937563
	-87.8350601	41.937576
	-87.8349931	41.937578
	-87.8348101	41.937576
	-87.8346181	41.937575
	-87.8345741	41.937575
	-87.8338671	41.937589
	-87.8336321	41.937594
	-87.8334491	41.937598
	-87.8333931	41.937602
	-87.8332111	41.937617
	-87.8328271	41.937625
	-87.8326761	41.937627
	-87.8326321	41.937628
	-87.8324381	41.937631
	-87.8321381	41.937637
	-87.8319581	41.93764
	-87.8314211	41.937651
	-87.8312421	41.937655
	-87.8309941	41.937659
	-87.8302521	41.937675
	-87.8300051	41.93768
	-87.8297031	41.937685
	-87.8296161	41.937687
	-87.8292951	41.937694
	-87.8290301	41.9377
	-87.8289981	41.9377
	-87.8287641	41.937705
	-87.8285161	41.937709
	-87.8277731	41.937724
	-87.8275261	41.937729
	-87.8272841	41.937734
	-87.8265691	41.937749
	-87.8265581	41.937749
	-87.8263171	41.937749
	-87.826254	41.9377499
	-87.826017	41.9377519
	-87.825716	41.9377549
	-87.825309	41.9377619
	-87.825073	41.9377669
	-87.824827	41.9377709
	-87.824092	41.9377859
	-87.823847	41.9377909
	-87.823602	41.9377949
	-87.82287	41.9378109
	-87.822626	41.9378169
	-87.822382	41.9378209
	-87.82165	41.9378349
	-87.821407	41.9378399
	-87.821162	41.9378439
	-87.820429	41.9378599
	-87.820185	41.9378659
	-87.81994	41.9378699
	-87.819208	41.9378839
	-87.818964	41.9378889
	-87.818719	41.9378929
	-87.817984	41.9379089
	-87.81774	41.9379139
	-87.817495	41.9379179
	-87.816763	41.9379309
	-87.816639	41.9379339
	-87.816519	41.9379389
	-87.81651	41.9377219
	-87.816504	41.9375779
	-87.816501	41.9375049
	-87.816477	41.9368219
	-87.816465	41.9364979
	-87.816453	41.9361379
	-87.81644	41.9357729
	-87.816402	41.9346779
	-87.81639	41.9343129
	-87.816146	41.9343169
	-87.816046	41.9343199
	-87.815768	41.9343259
	-87.81547	41.9343319
	-87.815415	41.9343329
	-87.8151721	41.934338
	-87.814928	41.9343429
	-87.814868	41.9343449
	-87.814564	41.9343519
	-87.814258	41.9343579
	-87.814196	41.9343589
	-87.813952	41.9343639
	-87.813707	41.9343679
	-87.813646	41.9343699
	-87.81334	41.9343769
	-87.813034	41.9343829
	-87.812973	41.9343839
	-87.812729	41.9343899
	-87.812484	41.9343949
	-87.812432	41.9343969
	-87.812134	41.9344029
	-87.811821	41.9344099
	-87.811751	41.9344109
	-87.811507	41.9344159
	-87.811262	41.9344199
	-87.811202	41.9344219
	-87.810896	41.9344289
	-87.810592	41.9344349
	-87.810531	41.9344359
	-87.810287	41.9344409
	-87.810042	41.9344459
	-87.809981	41.9344479
	-87.809676	41.9344539
	-87.80937	41.9344599
	-87.809309	41.9344609
	-87.809065	41.9344669
	-87.808821	41.9344719
	-87.808759	41.9344739
	-87.808453	41.9344809
	-87.808149	41.9344869
	-87.808089	41.9344879
	-87.807845	41.9344929
	-87.8076	41.9344979
	-87.807538	41.9344999
	-87.807232	41.9345069
	-87.806928	41.9345089
	-87.806868	41.9345089
	-87.806624	41.9345109
	-87.806618	41.9343759
	-87.806605	41.9340129
	-87.806568	41.9329249
	-87.806556	41.9325629
	-87.806543	41.9322129
	-87.806532	41.9318839
	-87.806509	41.9312059
	-87.806507	41.9311639
	-87.806502	41.9310099
	-87.806495	41.9308149
	-87.806484	41.9305189
	-87.806464	41.9299499
	-87.806453	41.9296329
	-87.806443	41.9293379
	-87.80644	41.9292579
	-87.806431	41.9290189
	-87.806429	41.9289399
	-87.80642	41.9287019
	-87.806395	41.9279889
	-87.8063885	41.927793
	-87.806387	41.9277519
	-87.806382	41.9276269
	-87.806369	41.9272549
	-87.806365	41.9271309
	-87.806358	41.9269509
	-87.806339	41.9264129
	-87.806333	41.9262339
	-87.806327	41.9260509
	-87.806309	41.9255029
	-87.806303	41.9253209
	-87.806291	41.9250579
	-87.8062896	41.9250194
	-87.806286	41.9249219
	-87.8062625	41.9245263
	-87.806262	41.9242689
	-87.806262	41.9242649
	-87.806255	41.9240069
	-87.806244	41.9239997
	-87.80625	41.9238769
	-87.806242	41.9235919
	-87.806233	41.9234889
	-87.806232	41.9234639
	-87.80623	41.9233599
	-87.806229	41.9233219
	-87.806229	41.9233059
	-87.806229	41.9232819
	-87.806226	41.9231459
	-87.806226	41.9230929
	-87.806221	41.9229329
	-87.806206	41.9224529
	-87.806201	41.9222929
	-87.806197	41.9221769
	-87.806186	41.9218299
	-87.806183	41.9217149
	-87.806178	41.9215859
	-87.806166	41.9212019
	-87.806162	41.9210739
	-87.806154	41.9208299
	-87.80613	41.9200989
	-87.806122	41.9198559
	-87.80611	41.9194889
	-87.806076	41.9183889
	-87.806065	41.9180229
	-87.806053	41.9176559
	-87.806043	41.9173359
	-87.806021	41.9166479
	-87.806018	41.9165549
	-87.806007	41.9162149
	-87.806005	41.9161889
	-87.805998	41.9159639
	-87.805994	41.9158229
	-87.805992	41.9157389
	-87.80597	41.9150499
	-87.80596	41.9147259
	-87.805949	41.9143609
	-87.805937	41.9139949
	-87.805902	41.9128979
	-87.805891	41.9125343
	-87.805877	41.9121669
	-87.805838	41.9110709
	-87.805826	41.9107059
	-87.805807	41.9103449
	-87.805769	41.9095949
	-87.805768	41.9093349
	-87.805764	41.9092639
	-87.805748	41.9089039
	-87.8042	41.9089369
	-87.804148	41.9089379
	-87.803995	41.9089439
	-87.803944	41.9089459
	-87.803667	41.9089519
	-87.802875	41.9089699
	-87.80284	41.9089649
	-87.802675	41.9089449
	-87.802566	41.9089319
	-87.802544	41.9089289
	-87.802475	41.9089289
	-87.802203	41.9089319
	-87.802113	41.9089339
	-87.801926	41.9089349
	-87.801366	41.9089399
	-87.80118	41.9089419
	-87.800999	41.9089429
	-87.800457	41.9089499
	-87.800277	41.9089519
	-87.800141	41.9089529
	-87.799736	41.9089599
	-87.799601	41.9089629
	-87.79937	41.9089649
	-87.79868	41.9089739
	-87.79845	41.9089769
	-87.798409	41.9089769
	-87.798288	41.9089789
	-87.798248	41.9089799
	-87.798124	41.9089819
	-87.798039	41.9089829
	-87.798	41.9089839
	-87.797602	41.9089889
	-87.797412	41.9089909
	-87.797204	41.9089939
	-87.797073	41.9089949
	-87.796682	41.9090009
	-87.796552	41.9090029
	-87.796439	41.9090039
	-87.7961	41.9090089
	-87.795988	41.9090109
	-87.7958	41.9090129
	-87.79524	41.9090199
	-87.795053	41.9090229
	-87.795001	41.9090229
	-87.794848	41.9090259
	-87.794798	41.9090269
	-87.794606	41.9090289
	-87.794032	41.9090359
	-87.793841	41.9090389
	-87.793785	41.9090389
	-87.79362	41.9090419
	-87.793566	41.9090429
	-87.793378	41.9090449
	-87.792816	41.9090519
	-87.792629	41.9090549
	-87.792571	41.9090549
	-87.792399	41.9090579
	-87.792342	41.9090589
	-87.792158	41.9090609
	-87.791606	41.9090679
	-87.791423	41.9090709
	-87.791361	41.9090709
	-87.791178	41.9090739
	-87.791117	41.9090749
	-87.790935	41.9090769
	-87.790389	41.9090839
	-87.790208	41.9090869
	-87.790145	41.9090869
	-87.789958	41.9090909
	-87.789896	41.9090919
	-87.789665	41.9090929
	-87.788974	41.9090999
	-87.788744	41.9091019
	-87.788647	41.9091019
	-87.788359	41.9091059
	-87.788263	41.9091079
	-87.788079	41.9091089
	-87.787529	41.9091159
	-87.787346	41.9091179
	-87.787203	41.9091189
	-87.787074	41.9091209
	-87.786775	41.9091279
	-87.786633	41.9091319
	-87.786515	41.9091319
	-87.786164	41.9091329
	-87.786047	41.9091339
	-87.785837	41.9091359
	-87.785211	41.9091449
	-87.785002	41.9091479
	-87.78496	41.9091479
	-87.784837	41.9091499
	-87.784796	41.9091509
	-87.784507	41.9091539
	-87.783643	41.9091649
	-87.783355	41.9091689
	-87.783108	41.9091709
	-87.782417	41.9091789
	-87.782367	41.9091779
	-87.782121	41.9091759
	-87.782039	41.9091749
	-87.781936	41.9091739
	-87.781794	41.9091749
	-87.781713	41.9091769
	-87.781534	41.9091779
	-87.780998	41.9091849
	-87.78082	41.9091879
	-87.780677	41.9091889
	-87.78025	41.9091949
	-87.780108	41.9091969
	-87.779989	41.9091979
	-87.779633	41.9092029
	-87.779515	41.9092049
	-87.779385	41.9092059
	-87.778997	41.9092109
	-87.778868	41.9092129
	-87.778736	41.9092139
	-87.778341	41.9092189
	-87.77821	41.9092209
	-87.778098	41.9092219
	-87.777763	41.9092259
	-87.777652	41.9092279
	-87.777503	41.9092289
	-87.777056	41.9092349
	-87.776908	41.9092369
	-87.776813	41.9092379
	-87.776657	41.9092399
	-87.776531	41.9092409
	-87.776437	41.9092429
	-87.776269	41.9092439
	-87.775767	41.9092509
	-87.7756	41.9092539
	-87.775598	41.9092159
	-87.775589	41.9088909
	-87.775586	41.9087519
	-87.775574	41.9083579
	-87.775561	41.9079629
	-87.775554	41.9078019
	-87.775551	41.9077019
	-87.775541	41.9074399
	-87.775534	41.9072149
	-87.77553	41.9071279
	-87.775526	41.9069899
	-87.775505	41.9064359
	-87.775495	41.9061919
	-87.775484	41.9058809
	-87.775482	41.9058289
	-87.775476	41.9056759
	-87.775475	41.9056249
	-87.775463	41.9052829
	-87.775427	41.9042579
	-87.775415	41.9039169
	-87.775414	41.9038949
	-87.775412	41.9038319
	-87.775412	41.9038109
	-87.775402	41.9034479
	-87.775394	41.9030979
	-87.775375	41.9023849
	-87.775374	41.9023599
	-87.775368	41.9021919
	-87.775362	41.9019979
	-87.77535	41.9016319
	-87.775314	41.9005339
	-87.7753024	41.9001804
	-87.775302	41.9001689
	-87.7753018	41.9001601
	-87.77529	41.8998059
	-87.775281	41.8994899
	-87.77526	41.8988109
	-87.775257	41.8987199
	-87.775254	41.8985839
	-87.775249	41.8983579
	-87.775245	41.8981749
	-87.775244	41.8981289
	-87.775239	41.8979009
	-87.775231	41.8976729
	-87.775229	41.8976279
	-87.775224	41.8974459
	-87.775217	41.8972629
	-87.775216	41.8972169
	-87.775208	41.8969879
	-87.7752	41.8967599
	-87.775198	41.8967149
	-87.775192	41.8965329
	-87.775185	41.8963489
	-87.775184	41.8963039
	-87.775176	41.8960759
	-87.775168	41.8958469
	-87.775166	41.8958009
	-87.77516	41.8956179
	-87.775154	41.8954359
	-87.775154	41.8954329
	-87.775147	41.8952479
	-87.775144	41.8951609
	-87.775136	41.8949359
	-87.775134	41.8948929
	-87.775128	41.8947119
	-87.775121	41.8945299
	-87.77512	41.8944879
	-87.775113	41.8942649
	-87.77511	41.8941649
	-87.775104	41.8939839
	-87.775097	41.8938019
	-87.775093	41.8936869
	-87.77509	41.8935639
	-87.775082	41.8933449
	-87.775082	41.8933269
	-87.775079	41.8932309
	-87.775076	41.8931469
	-87.775069	41.8928969
	-87.775067	41.8928139
	-87.775065	41.8927599
	-87.775063	41.8927049
	-87.77506	41.8926299
	-87.775058	41.8925219
	-87.775052	41.8923389
	-87.775046	41.8921179
	-87.775044	41.8920799
	-87.775039	41.8918969
	-87.775038	41.8918799
	-87.775036	41.8918179
	-87.775032	41.8917029
	-87.77503	41.8916219
	-87.775024	41.8914259
	-87.775017	41.8912129
	-87.775015	41.8911749
	-87.77501	41.8909999
	-87.775006	41.8908989
	-87.775002	41.8907599
	-87.774997	41.8905949
	-87.774995	41.8905209
	-87.774994	41.8904949
	-87.774991	41.8903989
	-87.774982	41.8901119
	-87.774979	41.8900169
	-87.774971	41.8898129
	-87.77497	41.8897579
	-87.774962	41.8894979
	-87.774954	41.8892499
	-87.774952	41.8892039
	-87.774946	41.8890009
	-87.774942	41.8889069
	-87.774938	41.8888049
	-87.774938	41.8887729
	-87.774934	41.8886389
	-87.774931	41.8885579
	-87.77492	41.8882499
	-87.774918	41.8882169
	-87.774913	41.8880209
	-87.774909	41.8879339
	-87.7749	41.8876729
	-87.774898	41.8875859
	-87.774896	41.8875499
	-87.774894	41.8874589
	-87.774893	41.8874459
	-87.774893	41.8874109
	-87.774891	41.8873589
	-87.77489	41.8873309
	-87.774887	41.8872469
	-87.774885	41.8872059
	-87.774889	41.8871419
	-87.774881	41.8870719
	-87.774871	41.8867719
	-87.774841	41.8858739
	-87.774831	41.8855749
	-87.774829	41.8855289
	-87.774824	41.8853929
	-87.774823	41.8853479
	-87.774814	41.8851039
	-87.77479	41.8843749
	-87.774782	41.8841319
	-87.77478	41.8840629
	-87.774778	41.8839939
	-87.77477	41.8837259
	-87.774758	41.8833229
	-87.774738	41.8826509
	-87.774733	41.8825079
	-87.77473	41.8823769
	-87.774721	41.8821029
	-87.774713	41.8818309
	-87.774709	41.8817119
	-87.774706	41.8815589
	-87.77469	41.8810979
	-87.774673	41.8806359
	-87.774672	41.8805955
	-87.7746762	41.8805936
	-87.77467	41.8805409
	-87.774666	41.8803939
	-87.77466	41.8801614
	-87.774656	41.8800869
	-87.7746547	41.8800335
	-87.7746363	41.8795589
	-87.7746031	41.878597
	-87.7745581	41.87737
	-87.7745131	41.876071
	-87.7744991	41.875682
	-87.7744801	41.875039
	-87.7744701	41.874696
	-87.7744581	41.874366
	-87.7744401	41.87385
	-87.7744281	41.873376
	-87.7744201	41.873046
	-87.7744191	41.872997
	-87.7744181	41.87299
	-87.7744111	41.872826
	-87.7744091	41.872771
	-87.7743971	41.87254
	-87.7743931	41.872464
	-87.7743851	41.87231
	-87.7743751	41.872132
	-87.7743501	41.871546
	-87.7743451	41.871414
	-87.7743311	41.871241
	-87.7743261	41.871183
	-87.7743201	41.871125
	-87.7743191	41.871117
	-87.7743181	41.871106
	-87.7743171	41.871085
	-87.7743151	41.871064
	-87.7743081	41.870994
	-87.7743011	41.870924
	-87.7742871	41.870772
	-87.7742861	41.870747
	-87.7742856	41.8707381
	-87.7742811	41.870624
	-87.7742791	41.870581
	-87.7742761	41.870508
	-87.7742761	41.870453
	-87.7742761	41.870411
	-87.7742081	41.867654
	-87.7741951	41.867289
	-87.7741811	41.866923
	-87.7741701	41.866602
	-87.7741431	41.865825
	-87.7741391	41.865705
	-87.7741321	41.8654598
	-87.7738901	41.865462
	-87.7731441	41.865475
	-87.7728961	41.865479
	-87.7728096	41.8654821
	-87.7726511	41.865481
	-87.7719161	41.865491
	-87.7716721	41.865495
	-87.7714251	41.865498
	-87.7706881	41.865508
	-87.7704421	41.865512
	-87.7701961	41.865515
	-87.7694591	41.865525
	-87.7692141	41.865529
	-87.7689681	41.865532
	-87.7682311	41.865542
	-87.7679861	41.865546
	-87.7677401	41.865549
	-87.7670031	41.86556
	-87.7667581	41.865564
	-87.7665121	41.865566
	-87.7657771	41.865575
	-87.7655321	41.865578
	-87.7652871	41.865581
	-87.7645691	41.865593
	-87.7645531	41.865593
	-87.7643091	41.865601
	-87.7640831	41.865608
	-87.7639941	41.865611
	-87.7634061	41.865619
	-87.7631811	41.865623
	-87.7629351	41.865626
	-87.7627401	41.865629
	-87.7622991	41.865635
	-87.7621991	41.865636
	-87.7621261	41.865638
	-87.7619541	41.86564
	-87.7614451	41.865647
	-87.7599171	41.86567
	-87.7594091	41.865678
	-87.7584331	41.865692
	-87.7578571	41.865701
	-87.7563051	41.865724
	-87.7555221	41.865736
	-87.7555081	41.865736
	-87.7547391	41.865749
	-87.7545205	41.8657528
	-87.7544281	41.865754
	-87.7543231	41.865755
	-87.7542871	41.865755
	-87.7538141	41.865762
	-87.7535511	41.865765
	-87.7533061	41.865769
	-87.7530611	41.865772
	-87.7523261	41.865783
	-87.7520821	41.865787
	-87.7518381	41.86579
	-87.7511061	41.865802
	-87.7508631	41.865807
	-87.7506181	41.86581
	-87.7498841	41.865821
	-87.7493951	41.865828
	-87.7486611	41.86584
	-87.7484171	41.865844
	-87.7481721	41.865847
	-87.7474401	41.865858
	-87.7471961	41.865862
	-87.7469521	41.865865
	-87.7462211	41.865875
	-87.7459781	41.865879
	-87.7457331	41.865882
	-87.7449981	41.865893
	-87.7447541	41.865897
	-87.7442641	41.865902
	-87.7427951	41.86592
	-87.7426421	41.865922
	-87.7423061	41.865927
	-87.7418311	41.865933
	-87.7404061	41.865953
	-87.7401671	41.865957
	-87.7400901	41.865958
	-87.7400691	41.865958
	-87.7399861	41.865959
	-87.7399321	41.86596
	-87.7399311	41.86594
	-87.7399291	41.865881
	-87.7399291	41.865862
	-87.7399251	41.865696
	-87.7399131	41.865201
	-87.7399091	41.865036
	-87.7398991	41.864853
	-87.7398711	41.864304
	-87.7398621	41.864121
	-87.7398601	41.864048
	-87.7398571	41.863829
	-87.7398571	41.863757
	-87.7398521	41.863473
	-87.7398371	41.862623
	-87.7398331	41.86234
	-87.7398341	41.862287
	-87.7398371	41.862128
	-87.7398381	41.862075
	-87.7398401	41.861864
	-87.7398471	41.861232
	-87.7398501	41.861022
	-87.7398491	41.860879
	-87.7398461	41.860454
	-87.7398461	41.860312
	-87.7398381	41.860161
	-87.7398161	41.859708
	-87.7398091	41.859558
	-87.7398001	41.859377
	-87.7397751	41.858834
	-87.7397671	41.858654
	-87.7397411	41.857929
	-87.7396641	41.855755
	-87.7396391	41.855031
	-87.7396321	41.854934
	-87.7396301	41.854911
	-87.7396131	41.854551
